cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,B,C,E,C,D,T,F,A,A,A,G,E,G,A,K,BI,CO,C,B,H,A,O,HK,0.480125,0.199504,0.527991,0.373816,0.55850756,0.513286,0.45881528,0.44106,0.41471,0.48334,0.4922,0.481306,0.611431,0.7086727,1736.7881
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,A,B,C,B,D,B,D,A,A,A,A,C,D,C,E,A,C,T,I,A,A,A,I,F,H,F,G,BI,AC,A,C,N,Q,O,DP,0.8833893,0.681761,0.440642,0.614134,0.281143,0.8322516,0.55892015,0.9802,0.93383,0.9484232,0.715131,0.729856,0.82164884,0.4778352,905.2572
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,D,D,C,B,B,B,A,A,A,A,A,D,B,D,E,C,A,P,F,A,A,A,B,E,I,F,B,BI,I,C,AD,BM,E,K,DP,0.477231,0.299102,0.397983,0.354893,0.805895,0.38676375,0.338809,0.36083,0.36091,0.37493,0.38484508,0.4203336,0.327393,0.7929399,704.56445
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,B,H,D,D,C,E,E,D,T,N,A,A,A,O,E,I,K,K,BI,AI,A,AL,AE,J,O,DJ,0.30460143,0.620805,0.54977,0.373816,0.718531,0.45746267,0.40584028,0.3931239,0.32496,0.42828,0.338312,0.335036,0.648701,0.28775987,597.5944
A,A,B,A,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,D,B,C,B,D,D,A,A,B,A,A,D,D,C,E,E,D,T,K,A,C,B,E,E,H,E,K,BI,EL,A,AN,AM,A,F,GH,0.22279721,0.737068,0.462347,0.2564431,0.534484,0.408772,0.32767874,0.31796,0.26253825,0.43919,0.275431,0.3004128,0.712318,0.2209162,4410.8237
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,D,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,E,A,A,A,E,E,I,H,B,BI,CQ,C,K,BM,A,K,DX,0.465671,0.785784,0.506105,0.894723,0.543117,0.59672827,0.41475,0.36083,0.40455,0.40666,0.359572,0.369858,0.327393,0.67395914,656.6979
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,H,Q,A,B,G,E,F,J,E,BI,CO,A,AL,H,A,P,HK,0.458463,0.555782,0.777587,0.309621,0.372405,0.7325124,0.84151,0.37194,0.4916,0.61984,0.6772414,0.665644,0.71744144,0.27413347,3517.1033
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,O,A,A,C,G,E,F,J,K,BI,DM,A,U,AT,A,N,HX,0.4336886,0.785784,0.944251,0.373816,0.473767,0.7050961,0.6761055,0.64027,0.46226,0.57384944,0.727671,0.714544,0.5464771,0.38108376,1741.1327
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,B,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,K,D,A,B,E,E,H,F,B,BI,EA,A,U,AG,A,K,HK,0.480125,0.681761,0.54977,0.62377,0.61906,0.3691741,0.363768,0.4178185,0.46226,0.39068,0.341813,0.335036,0.312885,0.43994734,3269.1553
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,L,E,A,C,F,F,F,F,D,BI,BT,A,AO,BM,A,K,DJ,0.475784,0.555782,0.506105,0.473202,0.517162,0.448496,0.67478204,0.48792917,0.46226,0.3401374,0.535044,0.519456,0.298734,0.23668794,6063.478
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,C,E,C,A,D,L,G,A,A,D,F,G,F,A,BI,C,A,AG,AN,A,K,HV,0.51056,0.488789,0.711159,0.327354,0.281143,0.45922542,0.4523466,0.32843,0.39849,0.36526904,0.5062706,0.519456,0.276878,0.31090507,1017.04767
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,O,D,A,A,G,F,E,J,E,BI,BC,C,AP,BM,A,O,HG,0.490265,0.555782,0.673861,0.189137,0.281143,0.7337388,0.77463967,0.29758,0.43242246,0.59869,0.644013,0.648446,0.65290195,0.24209453,3119.174
A,B,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,A,E,A,A,H,I,G,A,A,F,F,G,N,G,BI,BP,A,C,BI,A,X,DA,0.642763,0.299102,0.484196,0.705434,0.635304,0.47604093,0.498919,0.48864,0.55648,0.56081,0.453334,0.481306,0.339244,0.47505766,4157.331
A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,G,A,B,E,E,H,F,D,BI,A,A,E,H,A,K,DJ,0.437798,0.358319,0.54977,0.309621,0.281143,0.3735,0.46991855,0.32317,0.44352,0.39599,0.338312,0.328268,0.30435,0.35111213,3222.4023
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,D,D,E,E,A,P,J,A,A,B,D,E,I,K,B,BI,DW,A,J,AE,A,K,CK,0.311557,0.53845876,0.673861,0.38074383,0.31897318,0.21324211,0.256302,0.36083,0.32311,0.23545,0.2343517,0.225288,0.30435,0.33940393,710.8546
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,A,A,C,B,B,D,A,A,A,B,H,C,B,D,E,E,A,P,F,A,A,A,D,E,I,F,B,X,BC,E,AI,K,A,K,CR,0.312802,0.199504,0.32630587,0.24439,0.281143,0.22097678,0.30292472,0.36083,0.2418,0.2123,0.25418,0.250169,0.28288236,0.6057128,2926.1924
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,D,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,I,A,A,A,G,F,H,F,B,AB,EB,A,L,BM,F,K,HK,0.475784,0.737068,0.65431,0.89851,0.422268,0.40614,0.3491785,0.67263,0.40252,0.43919,0.430255,0.413475,0.324464,0.72430223,1779.888
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,H,A,A,A,G,H,I,F,B,C,EE,A,H,AE,Q,K,HK,0.475784,0.422197,0.634224,0.373816,0.78323,0.3867632,0.3774678,0.33906,0.38249,0.37493,0.6075,0.594646,0.30435,0.71123743,2336.5154
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,A,C,B,C,B,A,A,A,A,A,D,B,E,E,A,E,R,I,A,A,A,H,E,G,I,F,BI,CR,C,AA,BM,A,P,IE,0.54667,0.199504,0.215772,0.5450308,0.534484,0.639099,0.51473796,0.48864,0.6415015,0.73106,0.4779682,0.462286,0.789182,0.38344815,573.7557
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,B,B,A,B,D,D,D,A,A,G,H,D,B,C,E,A,C,T,K,A,A,D,M,F,F,I,G,BI,CO,E,K,U,A,R,HQ,0.861574,0.09108283,0.139862,0.336414,0.525831,0.7677574,0.48258218,0.34987,0.8880352,0.66076,0.689039,0.692256,0.820538,0.81062156,6978.4185
A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,G,G,A,A,O,F,F,I,E,BI,CN,A,B,AG,J,O,HK,0.458463,0.422197,0.506105,0.176921,0.302678,0.44840848,0.55097294,0.24564,0.41471,0.39599,0.341813,0.345316,0.5481761,0.4003258,2045.5957
A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,A,D,B,B,B,D,B,B,C,B,B,D,A,A,B,A,A,D,D,C,E,C,A,D,I,A,A,B,A,D,H,R,A,BI,I,A,E,H,C,J,LB,0.344779,0.299102,0.440642,0.373816,0.281143,0.416181,0.49612987,0.36083,0.38249,0.41743,0.291268,0.270746,0.310026,0.20594124,3159.3728
A,B,B,A,A,A,A,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,C,C,B,B,D,A,A,B,B,H,D,D,D,E,E,A,P,F,F,A,A,A,E,I,L,B,BI,K,A,E,BG,A,M,KC,0.280167,0.555782,0.711159,0.215482,0.811271,0.26952,0.27989146,0.38318,0.25753,0.2123,0.223038,0.241676,0.339244,0.21440715,4791.206
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,G,A,A,A,G,F,F,F,D,BI,CR,E,A,J,A,J,HQ,0.51056,0.620805,0.944251,0.327354,0.281143,0.55794543,0.81330097,0.48864,0.62542,0.49159157,0.771508,0.785706,0.333292,0.37135643,2950.5344
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,B,B,C,B,C,B,A,A,A,A,A,D,D,E,E,G,E,R,H,A,A,E,I,E,F,I,F,BI,AI,C,AA,AE,A,N,HQ,0.59780717,0.299102,0.484196,0.327354,0.725503,0.64807284,0.45947537,0.40278956,0.5105,0.6994,0.550529,0.523266,0.687115,0.3793868,2168.7766
A,B,B,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,D,C,B,B,B,A,A,B,A,A,D,D,D,E,C,A,P,I,C,A,A,G,H,O,C,B,AB,EB,G,M,AG,A,J,HX,0.362003,0.681761,0.592681,0.8993308,0.61906,0.37011683,0.3365509,0.70342,0.38249,0.39068,0.588753,0.609277,0.30435,0.3033689,2975.628
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,B,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,H,A,A,A,I,N,G,F,D,BI,EL,A,I,L,A,P,KX,0.503312,0.737068,0.592681,0.534409,0.281143,0.4420762,0.7534034,0.42345,0.55233,0.52221,0.765962,0.7599787,0.30435,0.29785064,3228.9365
A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,C,B,D,B,A,A,A,A,A,C,D,C,E,A,D,T,G,A,B,B,L,F,F,L,K,BI,CL,A,E,AT,C,P,GI,0.81091243,0.422197,0.527991,0.761209,0.508483,0.89804596,0.79949105,0.9802,0.8337037,0.82889,0.8055954,0.862189,0.8639164,0.38109052,3039.8323
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,C,D,C,E,E,D,T,F,C,A,B,G,G,I,J,K,BI,BC,A,U,BC,A,O,GS,0.325401,0.785784,0.61366,0.29943317,0.689858,0.389537,0.4258105,0.37194,0.32496,0.41743,0.6075,0.630853,0.6041578,0.2938029,3940.692
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,D,B,C,E,C,A,D,F,A,A,E,O,B,H,F,A,AB,EB,A,AN,S,A,J,GS,0.434106,0.620805,0.298977,0.844287,0.643315,0.421047,0.350175,0.36083,0.40455,0.44467,0.453334,0.41378266,0.282249,0.7293432,6249.5396
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,A,C,B,D,B,A,A,A,B,C,D,D,C,E,C,D,T,F,A,A,A,G,F,H,I,K,BI,DX,A,H,AJ,A,P,HK,0.310314,0.681761,0.54977,0.554673,0.543117,0.503587,0.51533496,0.8950836,0.37458,0.51111,0.535044,0.515644,0.6762664,0.39411053,2068.0962
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,L,C,A,A,G,F,G,K,B,BI,A,A,AU,H,A,K,DP,0.4760512,0.681761,0.711159,0.354893,0.7380137,0.430536,0.53519577,0.36083,0.35468033,0.42407602,0.54588056,0.5702873,0.318646,0.29790288,3011.794
A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,L,C,A,A,E,G,I,Q,B,BI,BC,A,AJ,AG,Q,L,LB,0.32787156,0.555782,0.762059,0.195483,0.281143,0.32328373,0.3512,0.23688,0.32128,0.39599,0.453334,0.37764838,0.351299,0.23084088,3901.0425
A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,C,A,T,M,I,A,A,G,A,F,F,E,BI,EG,A,U,AX,A,S,DJ,0.490265,0.827585,0.8879819,0.473202,0.491114,0.551912,0.67898965,0.56011,0.5562385,0.52775,0.9344702,0.94562703,0.324464,0.3148513,5185.633
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,D,A,B,D,B,A,A,A,G,H,D,D,C,E,A,D,T,M,A,A,A,L,F,F,K,K,BI,EB,E,B,M,F,N,LM,0.637419,0.245921,0.336963,0.29243,0.281143,0.76746505,0.6214794,0.2732,0.479,0.77634,0.711942,0.714544,0.73967105,0.7745802,3433.9756
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,C,B,A,A,A,A,A,D,D,E,E,A,E,R,A,A,A,A,G,E,F,I,F,BI,EL,C,F,BM,I,N,HK,0.585115,0.620805,0.462347,0.327354,0.811271,0.666096,0.4893113,0.41762,0.57523495,0.53881,0.4961,0.519456,0.648701,0.7500907,2050.7214
A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,D,B,A,B,B,B,A,A,A,G,H,D,D,D,E,C,A,P,M,G,A,A,D,F,H,K,B,BI,BT,A,AA,L,A,K,DP,0.503312,0.422197,0.54977,0.327354,0.422268,0.3735,0.35988912,0.536943,0.38249,0.40082484,0.377724,0.36767745,0.333292,0.8368016,4041.828
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,H,A,A,A,I,E,J,J,K,BI,CL,C,C,AJ,A,R,IP,0.449838,0.555782,0.711159,0.267727,0.534484,0.729918,0.54730374,0.41580677,0.38846,0.45017,0.5142792,0.5471938,0.728429,0.26823542,2147.213
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,P,F,A,A,B,F,H,G,H,B,BI,Y,A,AD,N,E,L,GS,0.464228,0.358319,0.54977,0.373816,0.594196,0.413612,0.41150776,0.36083,0.3619026,0.39888844,0.453334,0.481306,0.312885,0.281129,1772.9114
A,B,A,B,B,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,D,B,D,A,A,C,B,B,D,A,A,A,A,A,D,D,D,E,C,A,P,H,D,A,B,E,E,H,F,B,BI,CQ,C,AI,AE,A,K,GS,0.484469,0.358319,0.57136,0.373816,0.302678,0.3735,0.42418793,0.36636,0.41471,0.44467,0.338312,0.335036,0.312885,0.20852137,3472.8167
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,K,A,A,A,D,F,F,F,K,BI,AP,A,M,AW,C,F,MD,0.480125,0.555782,0.527991,0.267727,0.473767,0.7742132,0.551004,0.39143023,0.43524,0.67065,0.757468,0.785706,0.820523,0.34779295,606.8127
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,C,B,A,A,A,A,A,D,B,E,E,G,E,R,I,A,A,B,E,F,H,I,F,BI,C,C,E,AS,A,M,GI,0.508761,0.299102,0.440642,0.327354,0.348388,0.5448134,0.50510126,0.41762,0.521,0.65704495,0.385085,0.3918231,0.660756,0.782625,602.11694
